user_id,signup_date,plan_type,monthly_price,login_frequency_per_week,watch_time_hours_per_week,last_active_days,payment_failures,support_tickets,months_subscribed,cancelled
12493,2023-05-09,Standard,299,1,2.4,20,0,0,21,1
12494,2023-05-10,Basic,199,1,7.7,1,0,3,4,0
12495,2024-07-25,Standard,299,2,12.4,26,0,0,2,1
12496,2024-07-13,Premium,499,5,17.1,15,1,2,16,0
12497,2023-01-29,Basic,199,6,9.0,24,0,1,8,0
12498,2023-04-07,Premium,499,2,5.2,8,0,0,17,0
12499,2023-01-10,Standard,299,3,4.9,19,1,0,9,1
12500,2023-08-30,Basic,199,2,11.9,17,0,2,6,0
12501,2023-08-20,Standard,299,2,4.0,9,1,0,4,0
12502,2023-10-11,Basic,199,5,10.5,23,0,0,22,0
12503,2024-12-15,Standard,299,2,9.2,19,1,1,13,1
12504,2024-12-26,Premium,499,3,8.7,20,0,2,14,0
12505,2023-07-19,Basic,199,6,1.7,3,1,1,12,1
12506,2023-03-20,Standard,299,5,6.6,29,0,1,3,0
12507,2023-06-22,Premium,499,6,2.2,1,0,1,15,0
12508,2024-04-11,Premium,499,1,5.6,29,0,3,15,1
12509,2024-08-03,Standard,299,1,11.7,13,2,0,15,0
12510,2024-02-20,Premium,499,7,12.9,21,0,0,15,1
12511,2024-03-24,Standard,299,8,8.9,0,0,0,8,0
12512,2023-03-28,Basic,199,1,5.7,27,1,0,17,1
12513,2023-04-11,Premium,499,4,14.4,7,0,1,23,0
12514,2023-01-08,Standard,299,5,5.7,10,0,0,14,1
12515,2023-07-19,Standard,299,3,3.5,0,1,1,23,0
12516,2024-05-19,Standard,299,3,10.8,4,0,0,6,0
12517,2023-03-28,Premium,499,2,9.8,24,1,0,17,1
12518,2023-02-12,Premium,499,3,5.8,12,0,1,2,0
12519,2024-01-20,Standard,299,4,8.4,16,0,0,11,0
12520,2024-09-12,Basic,199,6,9.8,9,0,0,16,0
12521,2024-03-10,Standard,299,1,8.8,22,1,0,19,1
12522,2024-02-12,Standard,299,3,9.8,29,1,0,17,0
12523,2024-04-27,Basic,199,3,6.0,6,0,0,21,0
12524,2024-10-25,Premium,499,5,10.1,12,0,1,21,0
12525,2023-01-17,Standard,299,8,8.1,20,0,0,6,0
12526,2024-10-06,Basic,199,3,6.1,3,1,0,14,0
12527,2023-05-28,Basic,199,4,7.0,24,0,0,13,1
12528,2023-10-04,Basic,199,3,7.6,20,0,0,23,0
12529,2023-08-20,Premium,499,4,2.2,12,1,0,7,1
12530,2024-01-01,Basic,199,5,5.5,0,1,0,13,1
12531,2023-08-16,Basic,199,2,8.3,24,0,3,6,0
12532,2024-10-12,Standard,299,2,2.6,10,1,0,2,1
12533,2024-03-11,Basic,199,2,5.5,27,1,1,22,1
12534,2024-02-03,Basic,199,6,17.5,20,2,0,5,1
12535,2023-07-30,Basic,199,5,3.5,8,0,1,12,0
12536,2024-01-26,Standard,299,4,6.5,12,0,0,15,0
12537,2024-05-13,Standard,299,3,4.7,10,2,0,6,0
12538,2024-06-23,Basic,199,7,7.5,26,0,2,1,1
12539,2024-07-16,Standard,299,3,4.7,7,0,0,11,0
12540,2024-05-05,Premium,499,3,7.0,28,0,2,21,1
12541,2024-03-17,Basic,199,4,5.1,27,0,0,12,1
12542,2023-09-18,Basic,199,5,12.2,25,0,1,3,1
12543,2023-12-16,Basic,199,7,8.3,6,1,2,19,0
12544,2023-12-18,Standard,299,4,4.0,28,0,1,13,0
12545,2024-06-03,Premium,499,2,11.4,26,0,0,11,0
12546,2023-11-16,Basic,199,8,4.2,27,0,0,23,0
12547,2023-05-18,Standard,299,5,1.7,21,0,0,7,0
12548,2024-07-03,Basic,199,2,8.0,24,0,1,12,1
12549,2024-09-14,Standard,299,8,15.6,29,2,0,18,1
12550,2024-01-03,Premium,499,4,0.7,27,0,0,16,0
12551,2023-08-08,Basic,199,3,2.7,19,0,0,8,0
12552,2023-12-03,Standard,299,4,11.0,14,1,2,21,1
12553,2023-08-11,Basic,199,5,5.4,14,0,0,13,0
12554,2024-10-09,Standard,299,3,10.4,20,0,0,17,0
12555,2023-12-26,Basic,199,6,4.7,11,0,1,4,0
12556,2023-11-25,Premium,499,4,8.6,16,0,1,9,1
12557,2024-04-07,Basic,199,1,15.0,22,0,0,9,1
12558,2024-07-14,Premium,499,3,3.2,5,1,0,10,0
12559,2024-01-17,Basic,199,5,12.1,12,0,0,11,0
12560,2024-08-12,Standard,299,5,10.7,15,0,1,1,0
12561,2024-09-08,Basic,199,7,2.0,26,0,0,17,0
12562,2023-06-18,Premium,499,2,10.2,22,0,0,7,0
12563,2023-08-05,Basic,199,1,8.3,0,1,0,11,0
12564,2024-01-13,Basic,199,4,8.4,12,0,1,13,0
12565,2023-04-29,Standard,299,4,9.3,6,0,0,6,0
12566,2023-07-09,Basic,199,6,6.6,12,0,0,23,1
12567,2024-01-05,Basic,199,4,8.3,6,2,0,8,0
12568,2023-05-29,Premium,499,2,9.0,7,0,0,22,1
12569,2024-11-06,Premium,499,5,11.0,17,0,0,10,0
12570,2024-10-13,Basic,199,5,1.9,16,0,1,14,1
12571,2024-05-02,Premium,499,2,13.2,15,2,0,12,0
12572,2024-01-09,Standard,299,7,3.4,27,0,0,23,0
12573,2024-11-23,Basic,199,1,11.0,16,0,1,11,0
12574,2023-06-09,Standard,299,3,8.3,7,0,1,7,0
12575,2023-12-17,Standard,299,4,2.9,6,0,0,23,1
12576,2023-10-15,Premium,499,2,10.1,24,0,0,13,0
12577,2023-10-15,Basic,199,3,4.2,17,0,0,2,0
12578,2023-08-14,Standard,299,5,12.3,3,1,1,3,1
12579,2024-06-06,Basic,199,7,5.2,23,1,0,1,0
12580,2024-06-05,Basic,199,4,2.0,21,1,3,23,0
12581,2023-09-30,Basic,199,1,14.1,1,0,0,6,0
12582,2024-02-06,Premium,499,6,8.7,15,1,0,1,0
12583,2023-07-02,Premium,499,4,11.5,25,0,0,2,0
12584,2024-10-26,Premium,499,2,4.6,17,0,0,10,0
12585,2024-05-02,Standard,299,3,0.4,22,0,1,12,0
12586,2023-05-04,Basic,199,2,14.7,24,0,1,5,0
12587,2024-09-17,Basic,199,4,8.0,7,0,0,9,0
12588,2024-02-18,Basic,199,3,10.0,13,0,0,12,0
12589,2024-12-25,Basic,199,3,10.6,17,0,1,8,0
12590,2023-06-21,Premium,499,7,6.7,18,0,3,10,0
12591,2023-10-15,Standard,299,6,8.9,23,0,0,14,1
12592,2024-03-10,Basic,199,2,14.4,3,1,2,20,1
12593,2024-11-16,Basic,199,4,7.9,21,1,0,15,0
12594,2023-04-23,Basic,199,2,11.8,27,2,0,8,0
12595,2023-05-02,Standard,299,5,0.0,13,1,1,9,0
12596,2024-06-27,Premium,499,1,12.5,1,2,2,5,1
12597,2023-08-10,Standard,299,3,1.9,29,0,1,1,0
12598,2024-09-22,Premium,499,4,12.0,16,2,0,11,1
12599,2023-02-08,Standard,299,2,9.6,5,0,0,22,0
12600,2024-05-11,Basic,199,0,7.6,7,1,0,4,1
12601,2023-08-21,Basic,199,5,7.6,28,0,0,6,0
12602,2024-06-13,Premium,499,11,7.0,15,0,0,17,1
12603,2023-05-29,Premium,499,3,4.7,20,1,0,4,1
12604,2024-02-01,Basic,199,4,7.2,0,0,1,5,0
12605,2024-10-22,Standard,299,4,16.8,25,0,1,22,1
12606,2024-09-29,Standard,299,0,13.2,17,0,0,14,1
12607,2023-10-29,Standard,299,2,4.5,2,0,0,21,0
12608,2023-12-26,Premium,499,8,9.1,28,1,0,18,0
12609,2023-08-26,Standard,299,3,8.4,28,0,0,3,0
12610,2024-10-08,Standard,299,1,7.4,27,0,0,21,1
12611,2024-10-24,Basic,199,5,4.0,17,1,1,11,1
12612,2023-08-24,Basic,199,4,9.8,24,1,0,15,0
12613,2023-07-22,Basic,199,5,11.4,9,0,0,7,0
12614,2023-09-13,Basic,199,3,4.7,1,1,1,4,0
12615,2024-08-20,Standard,299,4,15.8,18,0,0,6,0
12616,2024-10-23,Standard,299,5,14.1,29,0,0,10,0
12617,2023-08-23,Basic,199,5,10.2,29,1,1,7,0
12618,2023-12-11,Premium,499,4,3.1,24,1,0,3,0
12619,2024-06-17,Basic,199,3,9.6,10,0,1,15,0
12620,2024-04-10,Basic,199,2,9.1,18,0,0,21,0
12621,2024-06-24,Basic,199,6,10.1,23,0,0,16,0
12622,2023-08-01,Basic,199,6,14.4,23,1,1,21,0
12623,2024-04-07,Basic,199,9,7.3,26,1,0,3,0
12624,2024-03-11,Standard,299,2,16.2,29,0,0,23,0
12625,2023-10-10,Standard,299,4,9.6,2,0,1,12,0
12626,2024-07-15,Premium,499,3,6.8,9,0,0,5,0
12627,2024-08-29,Basic,199,6,17.6,15,1,0,5,0
12628,2024-04-07,Basic,199,8,11.3,29,0,0,1,1
12629,2024-02-11,Basic,199,1,6.2,29,0,1,6,0
12630,2023-03-29,Standard,299,5,8.3,27,0,0,15,1
12631,2023-02-13,Basic,199,2,10.5,25,0,0,21,0
12632,2024-04-05,Premium,499,3,7.4,2,0,1,13,0
12633,2023-10-05,Standard,299,1,8.5,23,0,1,7,1
12634,2024-11-13,Standard,299,3,4.7,18,0,1,18,0
12635,2024-02-25,Standard,299,8,1.3,19,1,0,19,1
12636,2024-12-01,Basic,199,5,8.4,20,0,0,21,0
12637,2023-12-19,Basic,199,4,8.6,6,0,0,6,0
12638,2024-11-26,Basic,199,9,10.1,16,0,1,8,1
12639,2024-05-29,Standard,299,3,5.7,7,0,1,3,1
12640,2024-12-03,Basic,199,2,2.6,2,0,0,17,1
12641,2024-09-21,Basic,199,7,4.1,6,0,0,14,0
12642,2023-01-19,Premium,499,1,12.2,26,2,0,20,1
12643,2023-01-23,Basic,199,2,5.3,9,1,0,14,0
12644,2024-02-17,Premium,499,0,6.2,26,1,0,2,1
12645,2023-01-30,Premium,499,2,6.8,18,0,1,4,0
12646,2023-04-18,Basic,199,6,5.5,24,1,0,9,0
12647,2024-01-02,Basic,199,2,5.2,14,1,1,23,0
12648,2023-10-08,Basic,199,5,4.5,25,0,1,16,0
12649,2023-05-08,Standard,299,7,13.6,14,0,0,23,0
12650,2023-08-17,Standard,299,5,10.7,4,0,1,1,0
12651,2023-04-21,Premium,499,4,13.0,2,0,1,2,0
12652,2023-05-16,Premium,499,2,13.8,2,1,2,23,0
12653,2023-12-28,Standard,299,4,0.0,28,0,1,12,0
12654,2023-07-05,Basic,199,4,9.4,3,0,1,16,0
12655,2024-10-17,Basic,199,5,5.7,14,0,0,21,0
12656,2024-08-06,Premium,499,4,12.5,15,0,3,23,0
12657,2023-05-09,Basic,199,2,5.0,4,1,0,15,0
12658,2023-09-18,Basic,199,7,3.8,20,0,1,19,0
12659,2024-05-29,Standard,299,5,2.3,7,0,3,20,1
12660,2024-03-24,Standard,299,6,6.8,9,0,1,6,0
12661,2023-04-14,Premium,499,1,11.7,21,2,1,22,1
12662,2024-04-27,Standard,299,2,9.0,20,0,0,20,0
12663,2023-08-12,Basic,199,5,3.2,1,1,0,19,0
12664,2024-05-05,Premium,499,5,16.6,13,0,1,15,0
12665,2024-04-17,Basic,199,6,10.6,4,0,0,4,0
12666,2023-01-10,Basic,199,4,11.1,6,0,2,16,0
12667,2024-02-09,Standard,299,3,13.1,10,0,0,11,0
12668,2023-10-29,Basic,199,2,1.4,2,0,1,7,0
12669,2023-08-19,Standard,299,4,4.4,29,0,1,2,0
12670,2024-12-31,Basic,199,5,11.3,11,0,0,7,0
12671,2023-03-07,Standard,299,1,4.8,13,0,0,23,0
12672,2023-04-22,Basic,199,9,6.9,22,0,0,12,1
12673,2023-01-13,Premium,499,5,7.7,28,0,0,14,0
12674,2024-01-28,Premium,499,8,2.9,0,1,0,15,0
12675,2024-05-14,Basic,199,6,6.6,28,0,1,20,0
12676,2024-08-20,Basic,199,3,11.7,21,0,0,7,0
12677,2023-08-22,Basic,199,6,10.9,15,0,0,18,0
12678,2024-08-24,Basic,199,5,12.5,14,0,0,11,0
12679,2023-11-10,Premium,499,6,12.0,0,0,1,10,0
12680,2024-07-19,Standard,299,10,9.6,22,0,1,14,0
12681,2023-01-12,Basic,199,1,9.3,21,1,1,3,1
12682,2023-07-28,Basic,199,6,9.0,12,2,0,18,0
12683,2023-01-14,Basic,199,3,5.5,25,0,1,12,0
12684,2024-09-24,Standard,299,4,3.9,26,0,0,21,0
12685,2024-02-22,Basic,199,7,5.2,14,0,1,1,0
12686,2024-03-12,Premium,499,6,6.7,16,0,1,13,1
12687,2024-01-12,Premium,499,3,5.4,8,0,0,2,0
12688,2023-01-20,Basic,199,5,9.7,4,1,0,15,0
12689,2024-08-09,Standard,299,5,8.8,26,0,0,11,1
12690,2023-03-11,Premium,499,7,9.2,22,0,0,6,0
12691,2023-07-30,Standard,299,3,9.4,11,0,0,6,0
12692,2023-04-11,Basic,199,5,12.8,16,1,2,23,1
12693,2024-11-28,Basic,199,5,8.0,10,0,0,12,0
12694,2023-05-12,Premium,499,6,12.0,10,0,0,16,0
12695,2024-09-14,Standard,299,6,10.1,23,0,0,16,1
12696,2024-01-16,Standard,299,2,12.5,7,0,0,10,0
12697,2023-05-12,Premium,499,3,14.5,14,0,1,17,1
12698,2023-01-20,Premium,499,5,10.3,24,0,0,20,0
12699,2024-06-19,Premium,499,8,8.4,1,0,0,23,0
12700,2023-08-15,Basic,199,4,8.4,21,1,1,2,1
12701,2023-06-03,Standard,299,4,6.1,9,0,2,13,1
12702,2024-04-13,Standard,299,3,6.0,20,0,0,17,0
12703,2024-02-09,Premium,499,4,11.6,21,0,2,9,1
12704,2023-07-21,Standard,299,4,4.1,13,0,0,15,1
12705,2023-02-07,Basic,199,7,14.5,4,1,1,7,1
12706,2023-07-07,Premium,499,7,7.4,26,0,0,13,1
12707,2023-02-26,Standard,299,4,19.4,16,0,0,10,0
12708,2023-01-20,Basic,199,3,5.2,17,0,0,22,1
12709,2023-09-30,Standard,299,2,9.0,18,1,0,23,1
12710,2023-04-29,Basic,199,3,6.6,6,0,0,18,0
12711,2024-08-05,Basic,199,5,4.8,25,0,0,10,0
12712,2024-05-30,Basic,199,6,12.3,24,0,0,18,0
12713,2023-08-09,Standard,299,2,3.6,17,0,1,14,1
12714,2024-06-09,Standard,299,2,5.3,11,1,0,19,0
12715,2024-05-29,Standard,299,3,10.3,14,0,1,22,0
12716,2024-12-28,Standard,299,1,11.0,28,0,1,1,1
12717,2023-12-02,Premium,499,3,2.4,13,0,0,4,1
12718,2024-11-28,Basic,199,4,10.3,9,0,2,14,0
12719,2023-02-24,Basic,199,4,8.5,16,0,3,5,0
12720,2024-05-14,Premium,499,5,4.3,0,1,1,23,0
12721,2024-06-19,Basic,199,6,4.8,3,0,1,5,0
12722,2023-06-11,Premium,499,4,0.0,8,0,0,20,1
12723,2024-10-31,Premium,499,6,14.9,3,0,0,22,0
12724,2024-08-16,Standard,299,6,12.1,18,2,0,14,0
12725,2023-06-08,Premium,499,2,2.8,25,0,0,8,0
12726,2023-07-07,Basic,199,3,11.2,23,0,0,12,1
12727,2023-03-01,Basic,199,5,5.7,24,1,2,17,1
12728,2023-11-15,Standard,299,1,11.7,4,0,1,3,0
12729,2023-07-30,Basic,199,5,6.0,17,0,0,4,0
12730,2024-02-10,Premium,499,9,6.5,14,0,1,5,0
12731,2024-10-25,Basic,199,9,6.8,19,0,0,1,0
12732,2023-04-19,Standard,299,3,5.4,25,0,0,2,0
12733,2023-03-17,Standard,299,2,13.6,7,1,0,5,1
12734,2024-06-25,Standard,299,5,11.6,1,0,1,19,0
12735,2023-11-10,Basic,199,4,8.4,24,0,1,5,1
12736,2023-04-27,Basic,199,5,12.1,12,0,3,22,1
12737,2024-12-04,Premium,499,5,1.5,26,0,0,13,1
12738,2023-01-19,Basic,199,6,3.1,12,1,1,5,1
12739,2024-03-07,Premium,499,1,9.9,29,0,2,8,1
12740,2024-11-15,Standard,299,8,10.9,27,1,1,21,1
12741,2023-12-16,Premium,499,6,9.1,13,1,0,9,0
12742,2023-07-02,Standard,299,1,0.5,14,1,0,15,1
12743,2023-04-23,Basic,199,3,3.8,28,0,0,3,0
12744,2023-07-02,Standard,299,6,9.7,20,0,1,1,0
12745,2024-04-25,Premium,499,9,17.7,11,0,2,20,0
12746,2023-05-26,Standard,299,3,12.9,22,0,2,7,0
12747,2024-09-19,Premium,499,4,14.3,4,0,0,13,0
12748,2023-04-23,Standard,299,5,9.4,2,0,1,3,0
12749,2024-04-20,Basic,199,4,9.3,17,2,1,10,0
12750,2023-10-30,Basic,199,1,3.9,2,0,1,18,0
12751,2023-04-28,Premium,499,0,11.8,13,0,1,16,0
12752,2023-06-10,Basic,199,4,7.7,1,0,0,9,0
12753,2024-02-05,Premium,499,1,10.8,17,0,2,15,0
12754,2023-07-17,Premium,499,3,8.1,12,0,0,14,0
12755,2023-09-17,Basic,199,3,9.1,1,0,1,19,0
12756,2024-10-21,Basic,199,3,7.6,11,0,0,6,1
12757,2023-02-16,Standard,299,5,8.9,26,0,0,7,0
12758,2024-02-03,Basic,199,4,12.0,1,0,2,5,0
12759,2024-12-10,Premium,499,3,2.9,7,0,2,13,0
12760,2024-07-12,Standard,299,3,2.0,28,0,0,5,1
12761,2023-03-19,Standard,299,3,9.7,4,0,1,14,0
12762,2023-05-04,Premium,499,1,13.8,28,0,0,1,1
12763,2023-03-16,Basic,199,7,14.8,24,0,0,20,0
12764,2023-05-17,Standard,299,6,3.1,10,0,0,1,0
12765,2024-08-24,Basic,199,5,6.4,12,1,0,9,1
12766,2024-02-04,Basic,199,9,2.1,27,0,1,9,0
12767,2024-05-19,Standard,299,9,5.8,20,0,1,15,0
12768,2024-05-14,Premium,499,3,12.5,16,2,0,5,1
12769,2024-07-26,Basic,199,3,7.9,23,0,1,21,1
12770,2023-05-18,Standard,299,10,6.5,15,0,1,21,0
12771,2023-02-19,Standard,299,6,10.2,18,2,1,7,0
12772,2024-09-10,Basic,199,6,4.8,25,0,0,22,0
12773,2024-09-16,Basic,199,6,14.4,26,2,0,2,0
12774,2023-09-11,Premium,499,5,8.0,25,0,1,11,0
12775,2024-09-21,Standard,299,3,6.4,14,0,3,10,0
12776,2024-12-10,Standard,299,7,10.3,17,0,0,19,1
12777,2024-07-16,Standard,299,5,11.8,28,0,1,5,0
12778,2024-03-01,Basic,199,8,14.4,5,0,0,23,0
12779,2024-06-30,Standard,299,5,7.2,3,1,1,15,0
12780,2023-10-29,Standard,299,1,12.3,3,0,0,2,0
12781,2024-08-03,Standard,299,8,8.4,29,1,0,11,0
12782,2023-12-15,Basic,199,1,5.6,12,0,4,4,1
12783,2023-02-18,Basic,199,2,4.9,8,1,0,17,0
12784,2023-03-15,Basic,199,5,3.6,9,0,0,23,0
12785,2024-12-04,Premium,499,5,5.0,13,0,0,2,0
12786,2023-09-18,Standard,299,5,12.5,27,0,0,10,0
12787,2023-12-22,Standard,299,6,10.8,7,0,0,11,0
12788,2024-08-04,Basic,199,12,3.0,2,0,0,1,0
12789,2024-08-24,Basic,199,4,1.0,8,0,0,18,0
12790,2023-09-17,Standard,299,3,3.6,28,0,0,5,0
12791,2024-09-29,Standard,299,4,4.9,0,0,1,5,0
12792,2023-10-22,Standard,299,1,6.8,14,0,0,23,1
12793,2024-10-02,Basic,199,4,12.7,14,0,0,4,1
12794,2023-11-09,Standard,299,7,5.8,27,0,1,9,0
12795,2024-09-03,Basic,199,2,14.7,29,0,1,19,0
12796,2023-07-01,Basic,199,2,1.3,6,1,0,3,1
12797,2024-11-16,Standard,299,1,6.6,14,0,0,15,0
12798,2023-12-30,Basic,199,4,11.1,6,1,0,14,0
12799,2023-07-07,Basic,199,4,11.4,12,1,1,1,0
12800,2024-07-22,Standard,299,2,6.7,11,0,0,10,0
12801,2024-06-26,Standard,299,7,12.0,17,2,1,13,1
12802,2024-08-18,Premium,499,5,11.2,6,0,0,23,0
12803,2024-10-25,Standard,299,4,5.3,6,1,0,12,0
12804,2024-07-01,Basic,199,5,9.3,14,0,1,1,0
12805,2024-12-25,Basic,199,4,10.8,8,0,1,2,0
12806,2024-02-12,Premium,499,7,5.6,5,0,0,11,1
12807,2024-09-09,Standard,299,5,14.8,25,1,0,12,0
12808,2024-02-18,Standard,299,5,4.7,26,0,0,1,0
12809,2023-12-08,Basic,199,5,8.6,25,0,2,10,0
12810,2023-08-08,Standard,299,2,3.0,8,0,1,3,1
12811,2023-06-12,Basic,199,3,8.4,18,1,1,9,0
12812,2023-08-08,Standard,299,5,3.7,23,0,0,17,0
12813,2023-09-27,Premium,499,3,6.8,19,0,1,19,0
12814,2024-09-23,Premium,499,3,1.7,29,0,0,18,1
12815,2024-02-04,Standard,299,2,11.2,15,0,1,5,0
12816,2023-07-01,Standard,299,5,9.4,15,0,0,7,0
12817,2024-09-09,Premium,499,4,12.3,26,1,0,15,0
12818,2024-12-29,Standard,299,8,6.6,0,1,1,6,0
12819,2023-07-24,Basic,199,7,12.5,22,0,0,5,0
12820,2024-08-04,Standard,299,0,8.2,12,1,0,19,0
12821,2024-07-09,Basic,199,5,8.5,18,2,0,13,1
12822,2023-08-16,Standard,299,7,16.5,3,1,1,7,0
12823,2024-11-26,Standard,299,2,6.1,18,1,1,2,0
12824,2024-09-10,Standard,299,8,12.9,21,0,0,6,1
12825,2024-08-18,Basic,199,3,9.9,9,0,0,15,0
12826,2023-09-07,Basic,199,2,5.7,12,0,1,5,0
12827,2024-03-16,Standard,299,7,2.7,0,0,4,23,0
12828,2024-06-16,Premium,499,3,3.9,12,1,0,5,0
12829,2023-07-15,Standard,299,4,12.5,9,0,0,4,0
12830,2024-11-20,Basic,199,6,14.9,14,1,0,13,0
12831,2024-06-02,Premium,499,7,8.4,28,0,0,18,1
12832,2023-03-11,Premium,499,3,8.6,14,0,0,1,0
12833,2024-09-30,Basic,199,2,11.1,6,0,0,3,0
12834,2024-02-03,Basic,199,7,8.3,25,1,0,7,1
12835,2024-11-02,Standard,299,3,12.4,13,0,0,1,0
12836,2023-07-22,Premium,499,5,9.2,7,0,0,21,0
12837,2023-05-28,Premium,499,3,8.5,18,0,0,14,0
12838,2024-04-16,Premium,499,2,5.2,24,1,1,15,1
12839,2024-10-16,Standard,299,5,4.2,17,0,3,16,0
12840,2023-07-18,Standard,299,5,0.0,14,1,1,5,0
12841,2024-03-01,Basic,199,10,12.9,25,0,1,3,0
12842,2024-10-27,Basic,199,5,7.4,26,0,1,17,0
12843,2024-05-06,Standard,299,4,6.4,25,0,1,5,0
12844,2023-05-22,Standard,299,5,0.2,8,1,0,22,0
12845,2023-11-09,Standard,299,4,5.4,11,0,1,1,0
12846,2023-06-14,Standard,299,5,4.9,20,0,0,13,0
12847,2023-11-10,Basic,199,6,4.8,21,0,0,21,0
12848,2023-01-21,Standard,299,3,9.3,13,1,0,18,0
12849,2023-03-23,Basic,199,4,8.5,1,0,0,1,0
12850,2024-08-03,Standard,299,6,2.6,4,0,1,19,1
12851,2023-05-11,Premium,499,4,2.8,21,0,0,21,1
12852,2024-08-21,Standard,299,4,2.8,4,0,0,23,1
12853,2024-12-30,Premium,499,5,15.2,13,0,1,6,0
12854,2023-11-01,Basic,199,3,14.0,3,0,0,9,0
12855,2024-01-06,Standard,299,5,4.6,23,0,0,14,0
12856,2024-01-19,Basic,199,3,0.1,1,0,1,22,0
12857,2024-03-20,Standard,299,3,8.5,0,0,0,11,0
12858,2024-02-29,Premium,499,10,8.2,1,0,1,4,0
12859,2023-06-10,Standard,299,3,9.3,12,1,1,7,0
12860,2023-06-27,Premium,499,4,11.0,26,0,0,18,0
12861,2024-09-20,Basic,199,2,9.8,19,0,0,18,1
12862,2024-12-08,Premium,499,5,3.5,16,1,0,6,0
12863,2024-05-04,Basic,199,3,9.2,24,0,1,5,1
12864,2023-11-23,Premium,499,6,11.4,12,0,1,6,0
12865,2024-08-20,Basic,199,4,5.1,16,0,0,2,0
12866,2023-10-16,Basic,199,3,9.2,4,0,1,2,0
12867,2024-08-15,Standard,299,3,5.8,23,0,0,1,0
12868,2024-10-25,Premium,499,2,16.0,24,1,1,18,1
12869,2024-07-26,Basic,199,2,2.7,24,0,0,10,1
12870,2024-07-26,Basic,199,2,12.6,7,0,1,7,0
12871,2023-12-20,Premium,499,6,1.3,21,1,3,2,1
12872,2023-01-28,Basic,199,6,15.2,21,0,0,19,0
12873,2023-02-12,Basic,199,5,3.4,28,0,1,22,0
12874,2024-11-11,Standard,299,4,8.8,11,0,0,22,0
12875,2024-02-27,Basic,199,4,1.5,8,2,0,10,1
12876,2024-08-20,Premium,499,2,2.6,17,0,3,12,0
12877,2023-06-26,Premium,499,4,11.6,15,0,0,12,0
12878,2024-06-12,Standard,299,9,12.1,18,0,0,15,1
12879,2024-09-01,Premium,499,3,9.0,21,0,2,18,1
12880,2024-05-08,Standard,299,4,11.0,7,0,0,23,0
12881,2023-07-17,Basic,199,3,12.2,6,0,0,1,0
12882,2024-09-01,Basic,199,5,5.3,23,0,0,6,0
12883,2024-07-30,Standard,299,6,2.4,20,2,0,9,1
12884,2024-05-31,Basic,199,2,7.9,8,1,0,6,0
12885,2024-05-28,Premium,499,6,5.7,21,1,0,6,0
12886,2023-01-22,Premium,499,4,9.6,11,0,2,6,0
12887,2023-04-22,Basic,199,0,10.2,13,0,0,16,1
12888,2023-02-26,Standard,299,2,5.3,9,0,0,15,0
12889,2023-03-07,Standard,299,4,10.8,15,0,0,8,0
12890,2023-04-08,Premium,499,4,10.6,28,0,0,2,0
12891,2023-05-24,Premium,499,5,10.9,1,0,1,11,0
12892,2024-03-10,Standard,299,7,6.4,5,0,0,9,1
12893,2024-09-28,Premium,499,6,11.1,10,0,0,16,0
12894,2024-11-09,Standard,299,7,10.1,3,0,2,2,0
12895,2023-03-27,Standard,299,5,10.6,4,0,0,11,0
12896,2024-08-10,Basic,199,6,14.7,4,1,0,17,1
12897,2023-12-10,Basic,199,3,9.3,16,0,1,6,0
12898,2023-10-21,Standard,299,3,5.6,25,1,0,6,0
12899,2024-07-24,Basic,199,3,3.6,4,1,0,9,0
12900,2024-10-11,Basic,199,3,12.5,25,1,0,21,1
12901,2024-09-02,Standard,299,3,9.4,10,2,0,1,0
12902,2024-12-04,Basic,199,6,14.7,8,0,1,12,0
12903,2023-08-31,Standard,299,4,0.0,14,0,2,11,0
12904,2024-07-14,Standard,299,5,11.6,23,1,0,17,1
12905,2023-02-01,Premium,499,0,7.0,23,0,1,7,1
12906,2024-01-26,Standard,299,3,6.6,2,0,0,4,0
12907,2023-10-04,Basic,199,4,4.9,15,0,3,9,0
12908,2024-06-15,Standard,299,1,11.6,8,0,0,19,0
12909,2023-06-03,Premium,499,4,10.5,24,1,0,15,0
12910,2024-01-18,Premium,499,6,3.4,25,0,0,6,0
12911,2023-03-09,Standard,299,7,8.7,22,0,0,4,0
12912,2023-08-02,Basic,199,4,10.8,5,1,3,5,0
12913,2024-10-16,Premium,499,2,8.7,8,0,0,21,0
12914,2024-01-11,Basic,199,3,12.4,26,1,1,13,0
12915,2023-08-01,Standard,299,3,6.8,21,2,0,5,0
12916,2023-03-20,Standard,299,4,0.0,18,1,3,2,1
12917,2024-12-26,Basic,199,3,8.7,5,0,1,11,0
12918,2024-09-19,Basic,199,1,8.7,10,0,0,18,0
12919,2024-08-26,Basic,199,6,9.2,1,0,1,15,0
12920,2024-01-16,Standard,299,5,12.4,17,0,2,17,1
12921,2024-11-10,Premium,499,7,0.2,27,0,1,17,0
12922,2023-02-27,Basic,199,2,7.0,6,0,1,20,0
12923,2023-01-26,Premium,499,6,4.3,23,0,2,19,0
12924,2024-03-22,Basic,199,2,3.2,22,0,0,20,1
12925,2023-03-07,Standard,299,2,7.7,20,0,1,16,0
12926,2023-09-11,Basic,199,5,10.8,3,0,1,11,0
12927,2023-02-13,Premium,499,4,9.2,23,1,3,22,0
